Soho#,Date/Time of Post,Discoverer,Tel,Group,Images of...
4520,Sep02 22 20:51:08,Z.Yang,H1 C3,Kreutz,Sep02-03 22
4521,Sep05 22 10:59:08,Z.Chen,C2,Meyer,Sep10 22
4522,Sep10 22 06:35:20,Ruan/Zhou,H1 C3 C2,Kreutz,Sep09-11 22
4523,Sep12 22 05:13:46,Z.Yang/S.Gu,H1 C3 C2,Kreutz,Sep11-12 22
4524,Sep18 22 01:43:02,W.Boonplod, H1 C3, Kreutz,Sep17-18 22
4525,Sep20 22 19:18:44,W.Boonplod,C2,Meyer,Sep20 22
4526,Sep21 22 00:24:23,W.Boonplod,H1 C3 C2,Kreutz,Sep20-22 22
4527,Sep25 22 06:01:23,Z.Yang,H1 C3 C2,Kreutz,Sep24-25 22
